region.getStop() > markedSites.getStartLocation() + markedSites.getVariantSiteBitSet().length,INFIX_EXPRESSION, line no: 881,isFinished,SIMPLE_NAME, line no: 267, 2.0, 0.22929936305732485, 1.0
markedSites.getStartLocation() + markedSites.getVariantSiteBitSet().length,INFIX_EXPRESSION, line no: 881,incomingReadUnclippedStart - windowHeaderStartLocation,INFIX_EXPRESSION, line no: 292, 0.21518987341772153, 0.21518987341772153, 0.0
markedSites.getStartLocation() + markedSites.getVariantSiteBitSet().length,INFIX_EXPRESSION, line no: 881,Math.max(readStartHeaderIndex - contextSize - 1 0),METHOD_INVOCATION, line no: 293, 0.21518987341772153, 0.21518987341772153, 0.0
markedSites.getStartLocation() + markedSites.getVariantSiteBitSet().length,INFIX_EXPRESSION, line no: 881,genericAddBaseToConsensus,SIMPLE_NAME, line no: 559, 0.21518987341772153, 0.21518987341772153, 0.0
markedSites.getStartLocation() + markedSites.getVariantSiteBitSet().length,INFIX_EXPRESSION, line no: 881,headerElement.getConsensusBaseCounts(),METHOD_INVOCATION, line no: 559, 0.21518987341772153, 0.21518987341772153, 0.0
markedSites.getStartLocation() + markedSites.getVariantSiteBitSet().length,INFIX_EXPRESSION, line no: 881,headerElement.getFilteredBaseCounts(),METHOD_INVOCATION, line no: 686, 0.21518987341772153, 0.21518987341772153, 0.0
markedSites.getStartLocation() + markedSites.getVariantSiteBitSet().length,INFIX_EXPRESSION, line no: 881,allReads.size(),METHOD_INVOCATION, line no: 941, 0.21518987341772153, 0.21518987341772153, 0.0
markedSites.getStartLocation() + markedSites.getVariantSiteBitSet().length,INFIX_EXPRESSION, line no: 881,nReads == 0,INFIX_EXPRESSION, line no: 942, 0.21518987341772153, 0.21518987341772153, 0.0
markedSites.getStartLocation() + markedSites.getVariantSiteBitSet().length,INFIX_EXPRESSION, line no: 881,downsampleCoverage >= nReads,INFIX_EXPRESSION, line no: 945, 0.21518987341772153, 0.21518987341772153, 0.0
markedSites.getStartLocation() + markedSites.getVariantSiteBitSet().length,INFIX_EXPRESSION, line no: 881,downsampler.submit(allReads),METHOD_INVOCATION, line no: 949, 0.21518987341772153, 0.21518987341772153, 0.0
markedSites.getStartLocation() + markedSites.getVariantSiteBitSet().length,INFIX_EXPRESSION, line no: 881,consumeFinalizedItems,SIMPLE_NAME, line no: 950, 0.21518987341772153, 0.21518987341772153, 0.0
region,SIMPLE_NAME, line no: 881,ReservoirDownsampler,SIMPLE_NAME, line no: 57, 0.2138364779874214, 0.012578616352201259, 0.0
region,SIMPLE_NAME, line no: 881,variantSite[i] && !foundStart,INFIX_EXPRESSION, line no: 232, 0.2138364779874214, 0.2138364779874214, 0.0
region,SIMPLE_NAME, line no: 881,!foundStart,PREFIX_EXPRESSION, line no: 232, 0.2138364779874214, 0.2138364779874214, 0.0
region,SIMPLE_NAME, line no: 881,!result.isFinished(),PREFIX_EXPRESSION, line no: 267, 0.2138364779874214, 0.2138364779874214, 0.0
region,SIMPLE_NAME, line no: 881,markSites(incomingReadUnclippedStart),METHOD_INVOCATION, line no: 291, 0.2138364779874214, 0.2138364779874214, 0.0
region,SIMPLE_NAME, line no: 881,incomingReadUnclippedStart - windowHeaderStartLocation,INFIX_EXPRESSION, line no: 292, 0.2138364779874214, 0.2138364779874214, 0.0
region,SIMPLE_NAME, line no: 881,Math.max(readStartHeaderIndex - contextSize - 1 0),METHOD_INVOCATION, line no: 293, 0.2138364779874214, 0.2138364779874214, 0.0
region,SIMPLE_NAME, line no: 881,regions=findVariantRegions(0 breakpoint markedSites.getVariantSiteBitSet() !forceClose),ASSIGNMENT, line no: 295, 0.2138364779874214, 0.2138364779874214, 0.0
region,SIMPLE_NAME, line no: 881,genericAddBaseToConsensus,SIMPLE_NAME, line no: 559, 0.2138364779874214, 0.2138364779874214, 0.0
region,SIMPLE_NAME, line no: 881,headerElement.getConsensusBaseCounts(),METHOD_INVOCATION, line no: 559, 0.2138364779874214, 0.2138364779874214, 0.0
region,SIMPLE_NAME, line no: 881,headerElement.getFilteredBaseCounts(),METHOD_INVOCATION, line no: 686, 0.2138364779874214, 0.2138364779874214, 0.0
region,SIMPLE_NAME, line no: 881,allReads.size(),METHOD_INVOCATION, line no: 941, 0.2138364779874214, 0.2138364779874214, 0.0
region,SIMPLE_NAME, line no: 881,nReads == 0,INFIX_EXPRESSION, line no: 942, 0.2138364779874214, 0.2138364779874214, 0.0
region,SIMPLE_NAME, line no: 881,downsampleCoverage >= nReads,INFIX_EXPRESSION, line no: 945, 0.2138364779874214, 0.2138364779874214, 0.0
region,SIMPLE_NAME, line no: 881,downsampler.submit(allReads),METHOD_INVOCATION, line no: 949, 0.2138364779874214, 0.2138364779874214, 0.0
region,SIMPLE_NAME, line no: 881,consumeFinalizedItems,SIMPLE_NAME, line no: 950, 0.2138364779874214, 0.2138364779874214, 0.0
getStop,SIMPLE_NAME, line no: 881,ReservoirDownsampler,SIMPLE_NAME, line no: 57, 0.2138364779874214, 0.012578616352201259, 0.0
getStop,SIMPLE_NAME, line no: 881,variantSite[i] && !foundStart,INFIX_EXPRESSION, line no: 232, 0.2138364779874214, 0.2138364779874214, 0.0
getStop,SIMPLE_NAME, line no: 881,!foundStart,PREFIX_EXPRESSION, line no: 232, 0.2138364779874214, 0.2138364779874214, 0.0
getStop,SIMPLE_NAME, line no: 881,!result.isFinished(),PREFIX_EXPRESSION, line no: 267, 0.2138364779874214, 0.2138364779874214, 0.0
getStop,SIMPLE_NAME, line no: 881,markSites(incomingReadUnclippedStart),METHOD_INVOCATION, line no: 291, 0.2138364779874214, 0.2138364779874214, 0.0
getStop,SIMPLE_NAME, line no: 881,regions=findVariantRegions(0 breakpoint markedSites.getVariantSiteBitSet() !forceClose),ASSIGNMENT, line no: 295, 0.2138364779874214, 0.2138364779874214, 0.0
getStop,SIMPLE_NAME, line no: 881,genericAddBaseToConsensus,SIMPLE_NAME, line no: 559, 0.2138364779874214, 0.2138364779874214, 0.0
getStop,SIMPLE_NAME, line no: 881,headerElement.getConsensusBaseCounts(),METHOD_INVOCATION, line no: 559, 0.2138364779874214, 0.2138364779874214, 0.0
getStop,SIMPLE_NAME, line no: 881,headerElement.getFilteredBaseCounts(),METHOD_INVOCATION, line no: 686, 0.2138364779874214, 0.2138364779874214, 0.0
getStop,SIMPLE_NAME, line no: 881,allReads.size(),METHOD_INVOCATION, line no: 941, 0.2138364779874214, 0.2138364779874214, 0.0
getStop,SIMPLE_NAME, line no: 881,nReads == 0,INFIX_EXPRESSION, line no: 942, 0.2138364779874214, 0.2138364779874214, 0.0
getStop,SIMPLE_NAME, line no: 881,downsampleCoverage >= nReads,INFIX_EXPRESSION, line no: 945, 0.2138364779874214, 0.2138364779874214, 0.0
getStop,SIMPLE_NAME, line no: 881,downsampler.submit(allReads),METHOD_INVOCATION, line no: 949, 0.2138364779874214, 0.2138364779874214, 0.0
getStop,SIMPLE_NAME, line no: 881,consumeFinalizedItems,SIMPLE_NAME, line no: 950, 0.2138364779874214, 0.2138364779874214, 0.0
markedSites.getStartLocation(),METHOD_INVOCATION, line no: 881,ReservoirDownsampler,SIMPLE_NAME, line no: 57, 0.2138364779874214, 0.012578616352201259, 0.0
markedSites.getStartLocation(),METHOD_INVOCATION, line no: 881,variantSite[i] && !foundStart,INFIX_EXPRESSION, line no: 232, 0.2138364779874214, 0.2138364779874214, 0.0
markedSites.getStartLocation(),METHOD_INVOCATION, line no: 881,!foundStart,PREFIX_EXPRESSION, line no: 232, 0.2138364779874214, 0.2138364779874214, 0.0
markedSites.getStartLocation(),METHOD_INVOCATION, line no: 881,!result.isFinished(),PREFIX_EXPRESSION, line no: 267, 0.2138364779874214, 0.2138364779874214, 0.0
markedSites.getStartLocation(),METHOD_INVOCATION, line no: 881,markSites(incomingReadUnclippedStart),METHOD_INVOCATION, line no: 291, 0.2138364779874214, 0.2138364779874214, 0.0
markedSites.getStartLocation(),METHOD_INVOCATION, line no: 881,incomingReadUnclippedStart - windowHeaderStartLocation,INFIX_EXPRESSION, line no: 292, 0.2138364779874214, 0.2138364779874214, 0.0
markedSites.getStartLocation(),METHOD_INVOCATION, line no: 881,Math.max(readStartHeaderIndex - contextSize - 1 0),METHOD_INVOCATION, line no: 293, 0.2138364779874214, 0.2138364779874214, 0.0
markedSites.getStartLocation(),METHOD_INVOCATION, line no: 881,genericAddBaseToConsensus,SIMPLE_NAME, line no: 559, 0.2138364779874214, 0.2138364779874214, 0.0
markedSites.getStartLocation(),METHOD_INVOCATION, line no: 881,headerElement.getConsensusBaseCounts(),METHOD_INVOCATION, line no: 559, 0.2138364779874214, 0.2138364779874214, 0.0
markedSites.getStartLocation(),METHOD_INVOCATION, line no: 881,headerElement.getFilteredBaseCounts(),METHOD_INVOCATION, line no: 686, 0.2138364779874214, 0.2138364779874214, 0.0
markedSites.getStartLocation(),METHOD_INVOCATION, line no: 881,allReads.size(),METHOD_INVOCATION, line no: 941, 0.2138364779874214, 0.2138364779874214, 0.0
markedSites.getStartLocation(),METHOD_INVOCATION, line no: 881,nReads == 0,INFIX_EXPRESSION, line no: 942, 0.2138364779874214, 0.2138364779874214, 0.0
markedSites.getStartLocation(),METHOD_INVOCATION, line no: 881,downsampleCoverage >= nReads,INFIX_EXPRESSION, line no: 945, 0.2138364779874214, 0.2138364779874214, 0.0
markedSites.getStartLocation(),METHOD_INVOCATION, line no: 881,downsampler.submit(allReads),METHOD_INVOCATION, line no: 949, 0.2138364779874214, 0.2138364779874214, 0.0
markedSites.getStartLocation(),METHOD_INVOCATION, line no: 881,consumeFinalizedItems,SIMPLE_NAME, line no: 950, 0.2138364779874214, 0.2138364779874214, 0.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,ReservoirDownsampler,SIMPLE_NAME, line no: 57, 0.2138364779874214, 0.012578616352201259, 0.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,variantSite[i] && !foundStart,INFIX_EXPRESSION, line no: 232, 0.2138364779874214, 0.2138364779874214, 0.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,!foundStart,PREFIX_EXPRESSION, line no: 232, 0.2138364779874214, 0.2138364779874214, 0.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,!result.isFinished(),PREFIX_EXPRESSION, line no: 267, 0.2138364779874214, 0.2138364779874214, 0.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,markSites(incomingReadUnclippedStart),METHOD_INVOCATION, line no: 291, 0.2138364779874214, 0.2138364779874214, 0.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,incomingReadUnclippedStart - windowHeaderStartLocation,INFIX_EXPRESSION, line no: 292, 0.2138364779874214, 0.2138364779874214, 0.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,Math.max(readStartHeaderIndex - contextSize - 1 0),METHOD_INVOCATION, line no: 293, 0.2138364779874214, 0.2138364779874214, 0.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,genericAddBaseToConsensus,SIMPLE_NAME, line no: 559, 0.2138364779874214, 0.2138364779874214, 0.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,headerElement.getConsensusBaseCounts(),METHOD_INVOCATION, line no: 559, 0.2138364779874214, 0.2138364779874214, 0.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,headerElement.getFilteredBaseCounts(),METHOD_INVOCATION, line no: 686, 0.2138364779874214, 0.2138364779874214, 0.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,allReads.size(),METHOD_INVOCATION, line no: 941, 0.2138364779874214, 0.2138364779874214, 0.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,nReads == 0,INFIX_EXPRESSION, line no: 942, 0.2138364779874214, 0.2138364779874214, 0.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,downsampleCoverage >= nReads,INFIX_EXPRESSION, line no: 945, 0.2138364779874214, 0.2138364779874214, 0.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,downsampler.submit(allReads),METHOD_INVOCATION, line no: 949, 0.2138364779874214, 0.2138364779874214, 0.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,consumeFinalizedItems,SIMPLE_NAME, line no: 950, 0.2138364779874214, 0.2138364779874214, 0.0
markedSites,SIMPLE_NAME, line no: 881,ReservoirDownsampler,SIMPLE_NAME, line no: 57, 0.2125, 0.0125, 0.0
markedSites,SIMPLE_NAME, line no: 881,variantSite[i] && !foundStart,INFIX_EXPRESSION, line no: 232, 0.2125, 0.2125, 0.0
markedSites,SIMPLE_NAME, line no: 881,!foundStart,PREFIX_EXPRESSION, line no: 232, 0.2125, 0.2125, 0.0
markedSites,SIMPLE_NAME, line no: 881,!result.isFinished(),PREFIX_EXPRESSION, line no: 267, 0.2125, 0.2125, 0.0
markedSites,SIMPLE_NAME, line no: 881,markSites(incomingReadUnclippedStart),METHOD_INVOCATION, line no: 291, 0.2125, 0.2125, 0.0
markedSites,SIMPLE_NAME, line no: 881,incomingReadUnclippedStart - windowHeaderStartLocation,INFIX_EXPRESSION, line no: 292, 0.2125, 0.2125, 0.0
markedSites,SIMPLE_NAME, line no: 881,Math.max(readStartHeaderIndex - contextSize - 1 0),METHOD_INVOCATION, line no: 293, 0.2125, 0.2125, 0.0
markedSites,SIMPLE_NAME, line no: 881,regions=findVariantRegions(0 breakpoint markedSites.getVariantSiteBitSet() !forceClose),ASSIGNMENT, line no: 295, 0.2125, 0.2125, 0.0
markedSites,SIMPLE_NAME, line no: 881,genericAddBaseToConsensus,SIMPLE_NAME, line no: 559, 0.2125, 0.2125, 0.0
markedSites,SIMPLE_NAME, line no: 881,headerElement.getConsensusBaseCounts(),METHOD_INVOCATION, line no: 559, 0.2125, 0.2125, 0.0
markedSites,SIMPLE_NAME, line no: 881,headerElement.getFilteredBaseCounts(),METHOD_INVOCATION, line no: 686, 0.2125, 0.2125, 0.0
markedSites,SIMPLE_NAME, line no: 881,allReads.size(),METHOD_INVOCATION, line no: 941, 0.2125, 0.2125, 0.0
markedSites,SIMPLE_NAME, line no: 881,nReads == 0,INFIX_EXPRESSION, line no: 942, 0.2125, 0.2125, 0.0
markedSites,SIMPLE_NAME, line no: 881,downsampleCoverage >= nReads,INFIX_EXPRESSION, line no: 945, 0.2125, 0.2125, 0.0
markedSites,SIMPLE_NAME, line no: 881,downsampler.submit(allReads),METHOD_INVOCATION, line no: 949, 0.2125, 0.2125, 0.0
markedSites,SIMPLE_NAME, line no: 881,consumeFinalizedItems,SIMPLE_NAME, line no: 950, 0.2125, 0.2125, 0.0
getStartLocation,SIMPLE_NAME, line no: 881,ReservoirDownsampler,SIMPLE_NAME, line no: 57, 0.2125, 0.0125, 0.0
getStartLocation,SIMPLE_NAME, line no: 881,variantSite[i] && !foundStart,INFIX_EXPRESSION, line no: 232, 0.2125, 0.2125, 0.0
getStartLocation,SIMPLE_NAME, line no: 881,!foundStart,PREFIX_EXPRESSION, line no: 232, 0.2125, 0.2125, 0.0
getStartLocation,SIMPLE_NAME, line no: 881,!result.isFinished(),PREFIX_EXPRESSION, line no: 267, 0.2125, 0.2125, 0.0
getStartLocation,SIMPLE_NAME, line no: 881,markSites(incomingReadUnclippedStart),METHOD_INVOCATION, line no: 291, 0.2125, 0.2125, 0.0
getStartLocation,SIMPLE_NAME, line no: 881,regions=findVariantRegions(0 breakpoint markedSites.getVariantSiteBitSet() !forceClose),ASSIGNMENT, line no: 295, 0.2125, 0.2125, 0.0
getStartLocation,SIMPLE_NAME, line no: 881,genericAddBaseToConsensus,SIMPLE_NAME, line no: 559, 0.2125, 0.2125, 0.0
getStartLocation,SIMPLE_NAME, line no: 881,headerElement.getConsensusBaseCounts(),METHOD_INVOCATION, line no: 559, 0.2125, 0.2125, 0.0
getStartLocation,SIMPLE_NAME, line no: 881,headerElement.getFilteredBaseCounts(),METHOD_INVOCATION, line no: 686, 0.2125, 0.2125, 0.0
getStartLocation,SIMPLE_NAME, line no: 881,allReads.size(),METHOD_INVOCATION, line no: 941, 0.2125, 0.2125, 0.0
getStartLocation,SIMPLE_NAME, line no: 881,nReads == 0,INFIX_EXPRESSION, line no: 942, 0.2125, 0.2125, 0.0
getStartLocation,SIMPLE_NAME, line no: 881,downsampleCoverage >= nReads,INFIX_EXPRESSION, line no: 945, 0.2125, 0.2125, 0.0
getStartLocation,SIMPLE_NAME, line no: 881,downsampler.submit(allReads),METHOD_INVOCATION, line no: 949, 0.2125, 0.2125, 0.0
getStartLocation,SIMPLE_NAME, line no: 881,consumeFinalizedItems,SIMPLE_NAME, line no: 950, 0.2125, 0.2125, 0.0
markedSites.getVariantSiteBitSet(),METHOD_INVOCATION, line no: 881,ReservoirDownsampler,SIMPLE_NAME, line no: 57, 0.2125, 0.0125, 0.0
markedSites.getVariantSiteBitSet(),METHOD_INVOCATION, line no: 881,variantSite[i] && !foundStart,INFIX_EXPRESSION, line no: 232, 0.2125, 0.2125, 0.0
markedSites.getVariantSiteBitSet(),METHOD_INVOCATION, line no: 881,!foundStart,PREFIX_EXPRESSION, line no: 232, 0.2125, 0.2125, 0.0
markedSites.getVariantSiteBitSet(),METHOD_INVOCATION, line no: 881,!result.isFinished(),PREFIX_EXPRESSION, line no: 267, 0.2125, 0.2125, 0.0
markedSites.getVariantSiteBitSet(),METHOD_INVOCATION, line no: 881,markSites(incomingReadUnclippedStart),METHOD_INVOCATION, line no: 291, 0.2125, 0.2125, 0.0
markedSites.getVariantSiteBitSet(),METHOD_INVOCATION, line no: 881,incomingReadUnclippedStart - windowHeaderStartLocation,INFIX_EXPRESSION, line no: 292, 0.2125, 0.2125, 0.0
markedSites.getVariantSiteBitSet(),METHOD_INVOCATION, line no: 881,Math.max(readStartHeaderIndex - contextSize - 1 0),METHOD_INVOCATION, line no: 293, 0.2125, 0.2125, 0.0
markedSites.getVariantSiteBitSet(),METHOD_INVOCATION, line no: 881,genericAddBaseToConsensus,SIMPLE_NAME, line no: 559, 0.2125, 0.2125, 0.0
markedSites.getVariantSiteBitSet(),METHOD_INVOCATION, line no: 881,headerElement.getConsensusBaseCounts(),METHOD_INVOCATION, line no: 559, 0.2125, 0.2125, 0.0
markedSites.getVariantSiteBitSet(),METHOD_INVOCATION, line no: 881,headerElement.getFilteredBaseCounts(),METHOD_INVOCATION, line no: 686, 0.2125, 0.2125, 0.0
markedSites.getVariantSiteBitSet(),METHOD_INVOCATION, line no: 881,allReads.size(),METHOD_INVOCATION, line no: 941, 0.2125, 0.2125, 0.0
markedSites.getVariantSiteBitSet(),METHOD_INVOCATION, line no: 881,nReads == 0,INFIX_EXPRESSION, line no: 942, 0.2125, 0.2125, 0.0
markedSites.getVariantSiteBitSet(),METHOD_INVOCATION, line no: 881,downsampleCoverage >= nReads,INFIX_EXPRESSION, line no: 945, 0.2125, 0.2125, 0.0
markedSites.getVariantSiteBitSet(),METHOD_INVOCATION, line no: 881,downsampler.submit(allReads),METHOD_INVOCATION, line no: 949, 0.2125, 0.2125, 0.0
markedSites.getVariantSiteBitSet(),METHOD_INVOCATION, line no: 881,consumeFinalizedItems,SIMPLE_NAME, line no: 950, 0.2125, 0.2125, 0.0
length,SIMPLE_NAME, line no: 881,ReservoirDownsampler,SIMPLE_NAME, line no: 57, 0.2125, 0.0125, 0.0
length,SIMPLE_NAME, line no: 881,variantSite[i] && !foundStart,INFIX_EXPRESSION, line no: 232, 0.2125, 0.2125, 0.0
length,SIMPLE_NAME, line no: 881,!foundStart,PREFIX_EXPRESSION, line no: 232, 0.2125, 0.2125, 0.0
length,SIMPLE_NAME, line no: 881,!result.isFinished(),PREFIX_EXPRESSION, line no: 267, 0.2125, 0.2125, 0.0
length,SIMPLE_NAME, line no: 881,markSites(incomingReadUnclippedStart),METHOD_INVOCATION, line no: 291, 0.2125, 0.2125, 0.0
length,SIMPLE_NAME, line no: 881,regions=findVariantRegions(0 breakpoint markedSites.getVariantSiteBitSet() !forceClose),ASSIGNMENT, line no: 295, 0.2125, 0.2125, 0.0
length,SIMPLE_NAME, line no: 881,genericAddBaseToConsensus,SIMPLE_NAME, line no: 559, 0.2125, 0.2125, 0.0
length,SIMPLE_NAME, line no: 881,headerElement.getConsensusBaseCounts(),METHOD_INVOCATION, line no: 559, 0.2125, 0.2125, 0.0
length,SIMPLE_NAME, line no: 881,headerElement.getFilteredBaseCounts(),METHOD_INVOCATION, line no: 686, 0.2125, 0.2125, 0.0
length,SIMPLE_NAME, line no: 881,allReads.size(),METHOD_INVOCATION, line no: 941, 0.2125, 0.2125, 0.0
length,SIMPLE_NAME, line no: 881,nReads == 0,INFIX_EXPRESSION, line no: 942, 0.2125, 0.2125, 0.0
length,SIMPLE_NAME, line no: 881,downsampleCoverage >= nReads,INFIX_EXPRESSION, line no: 945, 0.2125, 0.2125, 0.0
length,SIMPLE_NAME, line no: 881,downsampler.submit(allReads),METHOD_INVOCATION, line no: 949, 0.2125, 0.2125, 0.0
length,SIMPLE_NAME, line no: 881,consumeFinalizedItems,SIMPLE_NAME, line no: 950, 0.2125, 0.2125, 0.0
markedSites,SIMPLE_NAME, line no: 881,ReservoirDownsampler,SIMPLE_NAME, line no: 57, 0.2111801242236025, 0.012422360248447204, 0.0
markedSites,SIMPLE_NAME, line no: 881,variantSite[i] && !foundStart,INFIX_EXPRESSION, line no: 232, 0.2111801242236025, 0.2111801242236025, 0.0
markedSites,SIMPLE_NAME, line no: 881,!foundStart,PREFIX_EXPRESSION, line no: 232, 0.2111801242236025, 0.2111801242236025, 0.0
markedSites,SIMPLE_NAME, line no: 881,!result.isFinished(),PREFIX_EXPRESSION, line no: 267, 0.2111801242236025, 0.2111801242236025, 0.0
markedSites,SIMPLE_NAME, line no: 881,markSites(incomingReadUnclippedStart),METHOD_INVOCATION, line no: 291, 0.2111801242236025, 0.2111801242236025, 0.0
